"filename", "language", "YAML", "Markdown", "CMake", "C++", "Dart", "Swift", "JSON", "HTML", "XML", "Properties", "comment", "blank", "total"
"d:\course\projects\graduation project\civixapp\lib\feature\Profile\presentation\view\widget\EditFromProfile.dart", "Dart", 0, 0, 0, 0, 289, 0, 0, 0, 0, 0, 0, 5, 294
"d:\course\projects\graduation project\civixapp\lib\feature\Profile\presentation\view\widget\ProfileInfo.dart", "Dart", 0, 0, 0, 0, 161, 0, 0, 0, 0, 0, 0, 8, 169
"d:\course\projects\graduation project\civixapp\lib\feature\Profile\presentation\view\widget\ProfileMenu.dart", "Dart", 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 4, 60
"d:\course\projects\graduation project\civixapp\lib\feature\Profile\presentation\view\widget\chanagePassword.dart", "Dart", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 3, 57
"d:\course\projects\graduation project\civixapp\lib\feature\Profile\presentation\view\widget\citzencardItem.dart", "Dart", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 2, 29
"d:\course\projects\graduation project\civixapp\lib\feature\Profile\presentation\view\widget\customImagePicker.dart", "Dart", 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 1, 66
"d:\course\projects\graduation project\civixapp\lib\feature\Profile\presentation\view\widget\editprofile.dart", "Dart", 0, 0, 0, 0, 196, 0, 0, 0, 0, 0, 1, 12, 209
"d:\course\projects\graduation project\civixapp\lib\feature\Profile\presentation\view\widget\image_picker_menu.dart", "Dart", 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 5, 97
"d:\course\projects\graduation project\civixapp\lib\feature\Profile\presentation\view\widget\profileSettings.dart", "Dart", 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 4, 4, 75
"d:\course\projects\graduation project\civixapp\lib\feature\Profile\presentation\view\widget\saveeditProfile.dart", "Dart", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 3, 56
"d:\course\projects\graduation project\civixapp\lib\feature\home\presentation\manager\navbarManger\mange_custom_bottomnav_bar_cubit.dart", "Dart", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 5, 27
"d:\course\projects\graduation project\civixapp\lib\feature\home\presentation\manager\navbarManger\mange_custom_bottomnav_bar_state.dart", "Dart", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 4, 13
"d:\course\projects\graduation project\civixapp\lib\feature\home\presentation\view\Homeview.dart", "Dart", 0, 0, 0, 0, 188, 0, 0, 0, 0, 0, 0, 6, 194
"d:\course\projects\graduation project\civixapp\lib\feature\home\presentation\view\mainScreen.dart", "Dart", 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 8, 91
"d:\course\projects\graduation project\civixapp\lib\feature\home\presentation\view\widget\Animatedmarker.dart", "Dart", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 10, 60
"d:\course\projects\graduation project\civixapp\lib\feature\home\presentation\view\widget\CustomMap.dart", "Dart", 0, 0, 0, 0, 163, 0, 0, 0, 0, 0, 1, 17, 181
"d:\course\projects\graduation project\civixapp\lib\feature\home\presentation\view\widget\Customnavarbar.dart", "Dart", 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 4, 106
"d:\course\projects\graduation project\civixapp\lib\feature\home\presentation\view\widget\MainscreenAppbar.dart", "Dart", 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 4, 63
"d:\course\projects\graduation project\civixapp\lib\feature\home\presentation\view\widget\statusCard.dart", "Dart", 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 4, 68
"d:\course\projects\graduation project\civixapp\lib\feature\notication\notifaction.dart", "Dart", 0, 0, 0, 0, 229, 0, 0, 0, 0, 0, 11, 16, 256
"d:\course\projects\graduation project\civixapp\lib\feature\onbroading\controller\onbroadingprovider.dart", "Dart", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 5, 16
"d:\course\projects\graduation project\civixapp\lib\feature\onbroading\model\onbroadingmodel.dart", "Dart", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 11
"d:\course\projects\graduation project\civixapp\lib\feature\onbroading\onbroading.dart", "Dart", 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 3, 43
"d:\course\projects\graduation project\civixapp\lib\feature\onbroading\widget\indicator.dart", "Dart", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 4, 31
"d:\course\projects\graduation project\civixapp\lib\feature\onbroading\widget\on_broading_item.dart", "Dart", 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 2, 147
"d:\course\projects\graduation project\civixapp\lib\feature\reports\data\Models\Report\CreateReportRequestModel.dart", "Dart", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 5, 34
"d:\course\projects\graduation project\civixapp\lib\feature\reports\data\Models\Report\CreateReportResponseModel.dart", "Dart", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 2, 43
"d:\course\projects\graduation project\civixapp\lib\feature\reports\data\Models\Report\GetReportModel.dart", "Dart", 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 6, 67
"d:\course\projects\graduation project\civixapp\lib\feature\reports\data\Models\catogory\categorymodels.dart", "Dart", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 7, 32
"d:\course\projects\graduation project\civixapp\lib\feature\reports\data\Models\timelinestep\timelinestep.dart", "Dart", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10
"d:\course\projects\graduation project\civixapp\lib\feature\reports\data\repos\categortrepos\categoryrepos.dart", "Dart", 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 5, 42
"d:\course\projects\graduation project\civixapp\lib\feature\reports\data\repos\reports\reports.dart", "Dart", 0, 0, 0, 0, 140, 0, 0, 0, 0, 0, 0, 15, 155
"d:\course\projects\graduation project\civixapp\lib\feature\reports\presentation\manager\categoryManger\category_cubit.dart", "Dart", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 3, 18
"d:\course\projects\graduation project\civixapp\lib\feature\reports\presentation\manager\categoryManger\category_state.dart", "Dart", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 5, 17
"d:\course\projects\graduation project\civixapp\lib\feature\reports\presentation\manager\reportManger\cubit\report_manager_cubit.dart", "Dart", 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 9, 70
"d:\course\projects\graduation project\civixapp\lib\feature\reports\presentation\manager\reportManger\cubit\report_manager_state.dart", "Dart", 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 15, 55
"d:\course\projects\graduation project\civixapp\lib\feature\reports\presentation\views\AchievementCard.dart", "Dart", 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 3, 64
"d:\course\projects\graduation project\civixapp\lib\feature\reports\presentation\views\AchievementImage.dart", "Dart", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 5, 58
"d:\course\projects\graduation project\civixapp\lib\feature\reports\presentation\views\Dotincator.dart", "Dart", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 4, 40
"d:\course\projects\graduation project\civixapp\lib\feature\reports\presentation\views\GetAllReport.dart", "Dart", 0, 0, 0, 0, 193, 0, 0, 0, 0, 0, 0, 14, 207
"d:\course\projects\graduation project\civixapp\lib\feature\reports\presentation\views\ReportSearchBar.dart", "Dart", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 3, 31
"d:\course\projects\graduation project\civixapp\lib\feature\reports\presentation\views\StatusBadge.dart", "Dart", 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 2, 8, 169
"d:\course\projects\graduation project\civixapp\lib\feature\reports\presentation\views\TimeLable.dart", "Dart", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 3, 26
"d:\course\projects\graduation project\civixapp\lib\feature\reports\presentation\views\achievment.dart", "Dart", 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 7, 104
"d:\course\projects\graduation project\civixapp\lib\feature\reports\presentation\views\dummydata.dart", "Dart", 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 4, 82
"d:\course\projects\graduation project\civixapp\lib\feature\reports\presentation\views\reportdetails.dart", "Dart", 0, 0, 0, 0, 258, 0, 0, 0, 0, 0, 0, 13, 271
"d:\course\projects\graduation project\civixapp\lib\feature\reports\presentation\views\widget\AddReportScreen.dart", "Dart", 0, 0, 0, 0, 199, 0, 0, 0, 0, 0, 0, 11, 210
"d:\course\projects\graduation project\civixapp\lib\feature\reports\presentation\views\widget\CustomTimelineTile.dart", "Dart", 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 4, 80
"d:\course\projects\graduation project\civixapp\lib\feature\reports\presentation\views\widget\GetReportCarditem.dart", "Dart", 0, 0, 0, 0, 201, 0, 0, 0, 0, 0, 0, 4, 205
"d:\course\projects\graduation project\civixapp\lib\feature\reports\presentation\views\widget\GetreportFiltring.dart", "Dart", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 2, 40
"d:\course\projects\graduation project\civixapp\lib\feature\reports\presentation\views\widget\ImagePickerList.dart", "Dart", 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 5, 83
"d:\course\projects\graduation project\civixapp\lib\feature\reports\presentation\views\widget\ReportCard.dart", "Dart", 0, 0, 0, 0, 188, 0, 0, 0, 0, 0, 1, 8, 197
"d:\course\projects\graduation project\civixapp\lib\feature\reports\presentation\views\widget\ReportDetailsAppbar.dart", "Dart", 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 2, 51
"d:\course\projects\graduation project\civixapp\lib\feature\reports\presentation\views\widget\ReportForms.dart", "Dart", 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 3, 92
"d:\course\projects\graduation project\civixapp\lib\feature\reports\presentation\views\widget\ReportdetailsBadge.dart", "Dart", 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 4, 61
"d:\course\projects\graduation project\civixapp\lib\feature\reports\presentation\views\widget\SimpleDropdown.dart", "Dart", 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 4, 83
"d:\course\projects\graduation project\civixapp\lib\feature\reports\presentation\views\widget\addreportAppbar.dart", "Dart", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 2, 21
"d:\course\projects\graduation project\civixapp\lib\firebase_options.dart", "Dart", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 12, 4, 69
"d:\course\projects\graduation project\civixapp\lib\main.dart", "Dart", 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 9, 120
"d:\course\projects\graduation project\civixapp\linux\CMakeLists.txt", "CMake", 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 25, 129
"d:\course\projects\graduation project\civixapp\linux\flutter\CMakeLists.txt", "CMake", 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 10, 89
"d:\course\projects\graduation project\civixapp\linux\flutter\generated_plugin_registrant.cc", "C++", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 4, 5, 16
"d:\course\projects\graduation project\civixapp\linux\flutter\generated_plugin_registrant.h", "C++", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 5, 6, 16
"d:\course\projects\graduation project\civixapp\linux\flutter\generated_plugins.cmake", "CMake", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25
"d:\course\projects\graduation project\civixapp\linux\runner\CMakeLists.txt", "CMake", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"d:\course\projects\graduation project\civixapp\linux\runner\main.cc", "C++", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\course\projects\graduation project\civixapp\linux\runner\my_application.cc", "C++", 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 25, 29, 145
"d:\course\projects\graduation project\civixapp\linux\runner\my_application.h", "C++", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7, 5, 19
"d:\course\projects\graduation project\civixapp\macos\Flutter\GeneratedPluginRegistrant.swift", "Swift", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 3, 4, 27
"d:\course\projects\graduation project\civixapp\macos\RunnerTests\RunnerTests.swift", "Swift", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 2, 4, 13
"d:\course\projects\graduation project\civixapp\macos\Runner\AppDelegate.swift", "Swift", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 3, 14
"d:\course\projects\graduation project\civixapp\macos\Runner\Assets.xcassets\AppIcon.appiconset\Contents.json", "JSON", 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 68
"d:\course\projects\graduation project\civixapp\macos\Runner\Base.lproj\MainMenu.xib", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 343, 0, 0, 1, 344
"d:\course\projects\graduation project\civixapp\macos\Runner\MainFlutterWindow.swift", "Swift", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 4, 16
"d:\course\projects\graduation project\civixapp\pubspec.yaml", "YAML", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 6, 132
"d:\course\projects\graduation project\civixapp\test\widget_test.dart", "Dart", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 10, 7, 31
"d:\course\projects\graduation project\civixapp\web\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 15, 38, 132
"d:\course\projects\graduation project\civixapp\web\manifest.json", "JSON", 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 35
"d:\course\projects\graduation project\civixapp\windows\CMakeLists.txt", "CMake", 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 20, 109
"d:\course\projects\graduation project\civixapp\windows\flutter\CMakeLists.txt", "CMake", 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 12, 110
"d:\course\projects\graduation project\civixapp\windows\flutter\generated_plugin_registrant.cc", "C++", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 4, 5, 21
"d:\course\projects\graduation project\civixapp\windows\flutter\generated_plugin_registrant.h", "C++", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 5, 6, 16
"d:\course\projects\graduation project\civixapp\windows\flutter\generated_plugins.cmake", "CMake", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28
"d:\course\projects\graduation project\civixapp\windows\runner\CMakeLists.txt", "CMake", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 7, 41
"d:\course\projects\graduation project\civixapp\windows\runner\flutter_window.cpp", "C++", 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 7, 16, 72
"d:\course\projects\graduation project\civixapp\windows\runner\flutter_window.h", "C++", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 5, 9, 34
"d:\course\projects\graduation project\civixapp\windows\runner\main.cpp", "C++", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 4, 10, 44
"d:\course\projects\graduation project\civixapp\windows\runner\resource.h", "C++", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 6, 2, 17
"d:\course\projects\graduation project\civixapp\windows\runner\utils.cpp", "C++", 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 2, 10, 66
"d:\course\projects\graduation project\civixapp\windows\runner\utils.h", "C++", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 6, 6, 20
"d:\course\projects\graduation project\civixapp\windows\runner\win32_window.cpp", "C++", 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 24, 55, 289
"d:\course\projects\graduation project\civixapp\windows\runner\win32_window.h", "C++", 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 31, 24, 103
"Total", "-", 96, 13, 466, 561, 11294, 69, 252, 627, 37106, 9, 477, 1630, 52600
